daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI
-2001          4         13          0          0          0          0
-2001          4         14          0          0          0          0
-2001          4         15          0          0          0          0
-2001          4         16          0          0          0          0
-2001          4         17          0          0          0          0
-2001          4         18          0          0          0          0
-2001          4         19          0          0          0          0
-2001          4         20          0          0          0          0
-2001          4         21          0          0          0          0
-2001          4         22          0          0          0          0
-2001          4         23          0          0          0          0
-2001          4         24          0          0          0          0
-2001          4         25          0          0          0          0
-2001          4         26          0          0          0          0
-2001          4         27          0          0          0          0
-2001          4         28          0          0          0          0
-2001          4         29          0          0          0          0
-2001          4         30          0          0          0          0
-2001          5          1          0          0          0          0
-2001          5          2          0          0          0          0
-2001          5          3          0          0          0          0
-2001          5          4          0          0          0          0
-2001          5          5          0          0          0          0
-2001          5          6          0          0          0          0
-2001          5          7          0          0          0          0
-2001          5          8          0          0          0          0
-2001          5          9          0          0          0          0
-2001          5         10          0          0          0          0
-2001          5         11          0          0          0          0
-2001          5         12          0          0          0          0
-2001          5         13          0          0          0          0
-2001          5         14          0          0          0          0
-2001          5         15          0          0          0          0
-2001          5         16          0          0          0          0
-2001          5         17          0          0          0          0
-2001          5         18          0          0          0          0
-2001          5         19          0          0          0          0
-2001          5         20          0          0          0          0
-2001          5         21          0          0          0          0
-2001          5         22          0          0          0          0
-2001          5         23          0          0          0          0
-2001          5         24          0          0          0          0
-2001          5         25          0          0          0          0
-2001          5         26          0          0          0          0
-2001          5         27          0          0          0          0
-2001          5         28          0          0          0          0
-2001          5         29          0          0          0          0
-2001          5         30          0          0          0          0
-2001          5         31          0          0          0          0
-2001          6          1          0          0          0          0
-2001          6          2          0          0          0          0
-2001          6          3          0          0          0          0
-2001          6          4          0          0          0          0
-2001          6          5          0          0          0          0
-2001          6          6          0          0          0          0
-2001          6          7          0          0          0          0
-2001          6          8          0          0          0          0
-2001          6          9          0          0          0          0
-2001          6         10          0          0          0          0
-2001          6         11          0          0          0          0
-2001          6         12          0          0          0          0
-2001          6         13          0          0          0          0
-2001          6         14          0          0          0          0
-2001          6         15          0          0          0          0
-2001          6         16          0          0          0          0
-2001          6         17          0          0          0          0
-2001          6         18          0          0          0          0
-2001          6         19          0          0          0          0
-2001          6         20          0          0          0          0
-2001          6         21          0          0          0          0
-2001          6         22          0          0          0          0
-2001          6         23          0          0          0          0
-2001          6         24          0          0          0          0
-2001          6         25          0          0          0          0
-2001          6         26          0          0          0          0
-2001          6         27          0          0          0          0
-2001          6         28          0          0          0          0
-2001          6         29          0          0          0          0
-2001          6         30          0          0          0          0
-2001          7          1    25.0678  0.0602313    5.14254          0
-2001          7          2    11.9381  0.0286841    4.49187          0
-2001          7          3    25.5528  0.0613966    6.67623          0
-2001          7          4    20.6412  0.0495952     7.9007          0
-2001          7          5    17.2175  0.0413691    7.08772          0
-2001          7          6    17.1641  0.0412408    5.48714          0
-2001          7          7    16.0876  0.0386543    4.25097          0
-2001          7          8    2.90243 0.00697375    1.71063          0
-2001          7          9    11.4559  0.0275256     2.5289          0
-2001          7         10    14.7027  0.0353266    3.75173          0
-2001          7         11    17.3153  0.0416039     4.9996          0
-2001          7         12    13.7628  0.0330684    4.56094          0
-2001          7         13    18.1214  0.0435408    5.19654          0
-2001          7         14     6.4362  0.0154645    3.02728          0
-2001          7         15    15.6767   0.037667    3.84095          0
-2001          7         16     18.114  0.0435231    5.42437          0
-2001          7         17    21.3086  0.0511988    6.28319          0
-2001          7         18    11.7456  0.0282214    4.21658          0
-2001          7         19    13.4152   0.032233    3.51663          0
-2001          7         20    11.4896  0.0276064    3.42052          0
-2001          7         21    7.62159  0.0183126    2.43019          0
-2001          7         22    20.5786  0.0494449    4.40403          0
-2001          7         23    16.5148  0.0396807    4.48111          0
-2001          7         24    26.5882  0.0638844     6.4209          0
-2001          7         25    24.6796  0.0592985    7.11827          0
-2001          7         26    20.9225  0.0502711    6.66665          0
-2001          7         27    20.4796   0.049207    6.07022          0
-2001          7         28    25.3312  0.0608641     6.6032          0
-2001          7         29    22.6566  0.0544378    6.79671          0
-2001          7         30    19.6695  0.0472605    6.26127          0
-2001          7         31    20.9303  0.0502899    5.92391          0
-2001          8          1    20.8787   0.050166    6.08081          0
-2001          8          2    16.2269  0.0389889    5.06191          0
-2001          8          3    14.3777  0.0345457    4.03186          0
-2001          8          4     15.577  0.0374274    4.30438          0
-2001          8          5    17.8572  0.0429062    4.90452          0
-2001          8          6    10.0503  0.0241481     3.3702          0
-2001          8          7    9.13942  0.0219596    2.46956          0
-2001          8          8    17.6996  0.0425273    4.23364          0
-2001          8          9     12.942  0.0310963    3.97005          0
-2001          8         10    14.5756  0.0350213    4.00353          0
-2001          8         11    19.7787   0.047523     5.3633          0
-2001          8         12    9.28514  0.0223097    3.74285          0
-2001          8         13    10.7918  0.0259298    2.89851          0
-2001          8         14    19.4283  0.0466809    5.21907          0
-2001          8         15    16.0413   0.038543    5.64019          0
-2001          8         16    13.3351  0.0320407    4.33265          0
-2001          8         17    18.7735  0.0451076    4.88469          0
-2001          8         18    20.5012  0.0492588    5.51867          0
-2001          8         19    15.8871  0.0381725    4.64434          0
-2001          8         20    13.4304  0.0322696     3.7543          0
-2001          8         21    19.7716  0.0475057    4.75585          0
-2001          8         22    19.6091  0.0471154    5.45381          0
-2001          8         23    14.5525  0.0349658    4.77641          0
-2001          8         24    14.5324  0.0349174    4.95957          0
-2001          8         25    13.6958  0.0329074    5.40058          0
-2001          8         26    12.9047  0.0310066    4.65422          0
-2001          8         27    18.6249  0.0447506    5.03152          0
-2001          8         28    18.0449  0.0433571    5.40592          0
-2001          8         29    18.4818  0.0444068    5.47876          0
-2001          8         30    5.76439  0.0138503    2.77955          0
-2001          8         31    12.0649  0.0289888    2.83825          0
-2001          9          1    15.6433  0.0375867    4.20883          0
-2001          9          2    4.15464 0.00998248    2.13998          0
-2001          9          3     6.3053  0.0151499     1.5194          0
-2001          9          4     11.688  0.0280831    2.89716          0
-2001          9          5    8.83585  0.0212302    2.94936          0
-2001          9          6    12.9411   0.031094    3.27529          0
-2001          9          7    6.05105   0.014539    2.25053          0
-2001          9          8    10.2885  0.0247204    2.78786          0
-2001          9          9    5.16078     0.0124    2.21927          0
-2001          9         10    11.5853  0.0278364    3.16765          0
-2001          9         11    8.07234  0.0193957    2.85828          0
-2001          9         12    6.12123  0.0147077    1.96168          0
-2001          9         13    9.33814   0.022437    2.51662          0
-2001          9         14    11.3248  0.0272105    3.27439          0
-2001          9         15    7.91218  0.0190108    2.76504          0
-2001          9         16     7.9352  0.0190662    2.66826          0
-2001          9         17     10.026  0.0240897    3.08783          0
-2001          9         18    8.86912  0.0213101    2.98817          0
-2001          9         19    1.14902 0.00276079    1.11932          0
-2001          9         20    9.91163   0.023815     2.1601          0
-2001          9         21    12.5107    0.03006    3.49353          0
-2001          9         22    10.8492  0.0260678    3.50936          0
-2001          9         23    6.11193  0.0146853    2.33006          0
-2001          9         24    10.2799     0.0247     2.7064          0
-2001          9         25    9.98467  0.0239905    3.07595          0
-2001          9         26    8.85943  0.0212868    2.76768          0
-2001          9         27    6.22618  0.0149598    1.92724          0
-2001          9         28    13.8585  0.0332982    3.15674          0
-2001          9         29    7.42179  0.0178326    2.56565          0
-2001          9         30    11.8621  0.0285015    2.83867          0
-2001         10          1     2.2987 0.00552317    1.35705          0
-2001         10          2    3.81834 0.00917446   0.853698          0
-2001         10          3    9.25321  0.0223853    2.16656          0
-2001         10          4    10.9484  0.0267245    3.12003          0
-2001         10          5    11.8349  0.0292295    3.52252          0
-2001         10          6    6.83891  0.0171528    2.46506          0
-2001         10          7    7.98317  0.0204341    2.32038          0
-2001         10          8    6.43006  0.0169108    2.27178          0
-2001         10          9    4.49112  0.0122517    1.70109          0
-2001         10         10    6.65481  0.0190934    1.44325          0
-2001         10         11          0          0          0          0
-2001         10         12          0          0          0          0
-2001         10         13          0          0          0          0
-2001         10         14          0          0          0          0
-2001         10         15          0          0          0          0
-2001         10         16          0          0          0          0
-2001         10         17          0          0          0          0
-2001         10         18          0          0          0          0
-2001         10         19          0          0          0          0
-2001         10         20          0          0          0          0
-2001         10         21          0          0          0          0
-2001         10         22          0          0          0          0
-2001         10         23          0          0          0          0
-2001         10         24          0          0          0          0
-2001         10         25          0          0          0          0
-2001         10         26          0          0          0          0
-2001         10         27          0          0          0          0
-2001         10         28          0          0          0          0
-2001         10         29          0          0          0          0
-2001         10         30          0          0          0          0
-2001         10         31          0          0          0          0
-2001         11          1          0          0          0          0
-2001         11          2          0          0          0          0
-2001         11          3          0          0          0          0
-2001         11          4          0          0          0          0
-2001         11          5          0          0          0          0
-2001         11          6          0          0          0          0
-2001         11          7          0          0          0          0
-2001         11          8          0          0          0          0
-2001         11          9          0          0          0          0
-2001         11         10          0          0          0          0
-2001         11         11          0          0          0          0
-2001         11         12          0          0          0          0
-2001         11         13          0          0          0          0
-2001         11         14          0          0          0          0
-2001         11         15          0          0          0          0
-2001         11         16          0          0          0          0
-2001         11         17          0          0          0          0
-2001         11         18          0          0          0          0
-2001         11         19          0          0          0          0
-2001         11         20          0          0          0          0
-2001         11         21          0          0          0          0
-2001         11         22          0          0          0          0
-2001         11         23          0          0          0          0
-2001         11         24          0          0          0          0
-2001         11         25          0          0          0          0
-2001         11         26          0          0          0          0
-2001         11         27          0          0          0          0
-2001         11         28          0          0          0          0
-2001         11         29          0          0          0          0
-2001         11         30          0          0          0          0
-2001         12          1          0          0          0          0
-2001         12          2          0          0          0          0
-2001         12          3          0          0          0          0
-2001         12          4          0          0          0          0
-2001         12          5          0          0          0          0
-2001         12          6          0          0          0          0
-2001         12          7          0          0          0          0
-2001         12          8          0          0          0          0
-2001         12          9          0          0          0          0
-2001         12         10          0          0          0          0
-2001         12         11          0          0          0          0
-2001         12         12          0          0          0          0
-2001         12         13          0          0          0          0
-2001         12         14          0          0          0          0
-2001         12         15          0          0          0          0
-2001         12         16          0          0          0          0
-2001         12         17          0          0          0          0
-2001         12         18          0          0          0          0
-2001         12         19          0          0          0          0
-2001         12         20          0          0          0          0
-2001         12         21          0          0          0          0
-2001         12         22          0          0          0          0
-2001         12         23          0          0          0          0
-2001         12         24          0          0          0          0
-2001         12         25          0          0          0          0
-2001         12         26          0          0          0          0
-2001         12         27          0          0          0          0
-2001         12         28          0          0          0          0
-2001         12         29          0          0          0          0
-2001         12         30          0          0          0          0
-2001         12         31          0          0          0          0

-YEAR      MONTH        DAY        GPP        NPP         ET        LAI

-2002          1          1          0          0          0          0
-2002          1          2          0          0          0          0
-2002          1          3          0          0          0          0
-2002          1          4          0          0          0          0
-2002          1          5          0          0          0          0
-2002          1          6          0          0          0          0
-2002          1          7          0          0          0          0
-2002          1          8          0          0          0          0
-2002          1          9          0          0          0          0
-2002          1         10          0          0          0          0
-2002          1         11          0          0          0          0
-2002          1         12          0          0          0          0
-2002          1         13          0          0          0          0
-2002          1         14          0          0          0          0
-2002          1         15          0          0          0          0
-2002          1         16          0          0          0          0
-2002          1         17          0          0          0          0
-2002          1         18          0          0          0          0
-2002          1         19          0          0          0          0
-2002          1         20          0          0          0          0
-2002          1         21          0          0          0          0
-2002          1         22          0          0          0          0
-2002          1         23          0          0          0          0
-2002          1         24          0          0          0          0
-2002          1         25          0          0          0          0
-2002          1         26          0          0          0          0
-2002          1         27          0          0          0          0
-2002          1         28          0          0          0          0
-2002          1         29          0          0          0          0
-2002          1         30          0          0          0          0
-2002          1         31          0          0          0          0
-2002          2          1          0          0          0          0
-2002          2          2          0          0          0          0
-2002          2          3          0          0          0          0
-2002          2          4          0          0          0          0
-2002          2          5          0          0          0          0
-2002          2          6          0          0          0          0
-2002          2          7          0          0          0          0
-2002          2          8          0          0          0          0
-2002          2          9          0          0          0          0
-2002          2         10          0          0          0          0
-2002          2         11          0          0          0          0
-2002          2         12          0          0          0          0
-2002          2         13          0          0          0          0
-2002          2         14          0          0          0          0
-2002          2         15          0          0          0          0
-2002          2         16          0          0          0          0
-2002          2         17          0          0          0          0
-2002          2         18          0          0          0          0
-2002          2         19          0          0          0          0
-2002          2         20          0          0          0          0
-2002          2         21          0          0          0          0
-2002          2         22          0          0          0          0
-2002          2         23          0          0          0          0
-2002          2         24          0          0          0          0
-2002          2         25          0          0          0          0
-2002          2         26          0          0          0          0
-2002          2         27          0          0          0          0
-2002          2         28          0          0          0          0
-2002          3          1          0          0          0          0
-2002          3          2          0          0          0          0
-2002          3          3          0          0          0          0
-2002          3          4          0          0          0          0
-2002          3          5          0          0          0          0
-2002          3          6          0          0          0          0
-2002          3          7          0          0          0          0
-2002          3          8          0          0          0          0
-2002          3          9          0          0          0          0
-2002          3         10          0          0          0          0
-2002          3         11          0          0          0          0
-2002          3         12          0          0          0          0
-2002          3         13          0          0          0          0
-2002          3         14          0          0          0          0
-2002          3         15          0          0          0          0
-2002          3         16          0          0          0          0
-2002          3         17          0          0          0          0
-2002          3         18          0          0          0          0
-2002          3         19          0          0          0          0
-2002          3         20          0          0          0          0
-2002          3         21          0          0          0          0
-2002          3         22          0          0          0          0
-2002          3         23          0          0          0          0
-2002          3         24          0          0          0          0
-2002          3         25          0          0          0          0
-2002          3         26          0          0          0          0
-2002          3         27          0          0          0          0
-2002          3         28          0          0          0          0
-2002          3         29          0          0          0          0
-2002          3         30          0          0          0          0
-2002          3         31          0          0          0          0
-2002          4          1          0          0          0          0
-2002          4          2          0          0          0          0
-2002          4          3          0          0          0          0
-2002          4          4          0          0          0          0
-2002          4          5          0          0          0          0
-2002          4          6          0          0          0          0
-2002          4          7          0          0          0          0
-2002          4          8          0          0          0          0
-2002          4          9          0          0          0          0
-2002          4         10          0          0          0          0
-2002          4         11          0          0          0          0
-2002          4         12          0          0          0          0
-2002          4         13          0          0          0          0
-2002          4         14          0          0          0          0
-2002          4         15          0          0          0          0
-2002          4         16          0          0          0          0
-2002          4         17          0          0          0          0
-2002          4         18          0          0          0          0
-2002          4         19          0          0          0          0
-2002          4         20          0          0          0          0
-2002          4         21          0          0          0          0
-2002          4         22          0          0          0          0
-2002          4         23          0          0          0          0
-2002          4         24          0          0          0          0
-2002          4         25          0          0          0          0
-2002          4         26          0          0          0          0
-2002          4         27          0          0          0          0
-2002          4         28          0          0          0          0
-2002          4         29          0          0          0          0
-2002          4         30          0          0          0          0
-2002          5          1          0          0          0          0
-2002          5          2          0          0          0          0
-2002          5          3          0          0          0          0
-2002          5          4          0          0          0          0
-2002          5          5          0          0          0          0
-2002          5          6          0          0          0          0
-2002          5          7          0          0          0          0
-2002          5          8          0          0          0          0
-2002          5          9          0          0          0          0
-2002          5         10          0          0          0          0
-2002          5         11          0          0          0          0
-2002          5         12          0          0          0          0
-2002          5         13          0          0          0          0
-2002          5         14          0          0          0          0
-2002          5         15          0          0          0          0
-2002          5         16          0          0          0          0
-2002          5         17          0          0          0          0
-2002          5         18          0          0          0          0
-2002          5         19          0          0          0          0
-2002          5         20          0          0          0          0
-2002          5         21          0          0          0          0
-2002          5         22          0          0          0          0
-2002          5         23          0          0          0          0
-2002          5         24          0          0          0          0
-2002          5         25          0          0          0          0
-2002          5         26          0          0          0          0
-2002          5         27          0          0          0          0
-2002          5         28          0          0          0          0
-2002          5         29          0          0          0          0
-2002          5         30          0          0          0          0
-2002          5         31          0          0          0          0
-2002          6          1          0          0          0          0
-2002          6          2          0          0          0          0
-2002          6          3          0          0          0          0
-2002          6          4          0          0          0          0
-2002          6          5          0          0          0          0
-2002          6          6          0          0          0          0
-2002          6          7          0          0          0          0
-2002          6          8          0          0          0          0
-2002          6          9          0          0          0          0
-2002          6         10          0          0          0          0
-2002          6         11          0          0          0          0
-2002          6         12          0          0          0          0
-2002          6         13          0          0          0          0
-2002          6         14          0          0          0          0
-2002          6         15          0          0          0          0
-2002          6         16          0          0          0          0
-2002          6         17          0          0          0          0
-2002          6         18          0          0          0          0
-2002          6         19          0          0          0          0
-2002          6         20          0          0          0          0
-2002          6         21          0          0          0          0
-2002          6         22          0          0          0          0
-2002          6         23          0          0          0          0
-2002          6         24          0          0          0          0
-2002          6         25          0          0          0          0
-2002          6         26          0          0          0          0
-2002          6         27          0          0          0          0
-2002          6         28          0          0          0          0
-2002          6         29          0          0          0          0
-2002          6         30          0          0          0          0
-2002          7          1    1.11745 0.00525358    1.10318          0
-2002          7          2    3.06259  0.0143895    2.91203          0
-2002          7          3    1.81538  0.0085157    1.51848          0
-2002          7          4    6.95989  0.0326156    5.64539          0
-2002          7          5    5.20567  0.0243121    3.75503          0
-2002          7          6    4.65988  0.0217068    2.97948          0
-2002          7          7    7.27623  0.0338169    4.41733          0
-2002          7          8    13.8669  0.0642299    7.76514          0
-2002          7          9    12.1583  0.0559891    5.83779          0
-2002          7         10    8.23058    0.03772    4.03957          0
-2002          7         11    16.4246   0.074182    7.92876          0
-2002          7         12    12.4673  0.0548784    5.67464          0
-2002          7         13    10.5515  0.0464454     4.4902          0
-2002          7         14    8.99307  0.0395855    3.82013          0
-2002          7         15    13.7167  0.0603781    5.48572          0
-2002          7         16    19.5755  0.0861671    8.71062          0
-2002          7         17    20.9561  0.0922443    8.95023          0
-2002          7         18     21.471  0.0945111    9.98557          0
-2002          7         19    15.4857  0.0681652    7.39646          0
-2002          7         20    21.7187   0.095602    9.52767          0
-2002          7         21    14.8377  0.0653132    6.61574          0
-2002          7         22    16.4055  0.0722146    7.47776          0
-2002          7         23    8.48691  0.0373582    3.58778          0
-2002          7         24    17.1602  0.0755368    7.52472          0
-2002          7         25    18.5613  0.0817046    8.40087          0
-2002          7         26    17.1684  0.0755734    6.75817          0
-2002          7         27    25.8535   0.113805    10.4704          0
-2002          7         28    21.2153  0.0933884    9.98958          0
-2002          7         29    19.3047  0.0849786     9.8045          0
-2002          7         30     18.124  0.0797815    8.33803          0
-2002          7         31    10.7463  0.0473052     3.8845          0
-2002          8          1    14.8952  0.0655687     5.8916          0
-2002          8          2    20.8702  0.0918714    9.07356          0
-2002          8          3    11.1557   0.049108    4.46048          0
-2002          8          4    15.5822  0.0685937    6.14686          0
-2002          8          5    11.6689  0.0513673    4.52608          0
-2002          8          6    7.10993  0.0312986    2.67461          0
-2002          8          7    13.6819  0.0602294    4.98063          0
-2002          8          8    19.2798  0.0848718    7.50204          0
-2002          8          9     16.988  0.0747835    6.51491          0
-2002          8         10    13.7744  0.0606374    5.31305          0
-2002          8         11    21.0604  0.0927116    8.23517          0
-2002          8         12    18.6196  0.0819676    7.09111          0
-2002          8         13    24.8662   0.109467    9.69789          0
-2002          8         14    20.3522   0.089596     7.9925          0
-2002          8         15    22.2547  0.0979716    9.24681          0
-2002          8         16    19.5928  0.0862538    8.80738          0
-2002          8         17    19.9595  0.0878691    9.28763          0
-2002          8         18     18.603  0.0818975    8.49631          0
-2002          8         19    15.5707  0.0685484    5.53217          0
-2002          8         20    5.37702   0.023672    1.83554          0
-2002          8         21    6.21746   0.027372    2.30594          0
-2002          8         22    9.43264  0.0415267     3.7467          0
-2002          8         23    12.1837  0.0536383     4.7146          0
-2002          8         24    5.07077   0.022324    1.97838          0
-2002          8         25    19.5248  0.0859575    7.40984          0
-2002          8         26    15.6392  0.0688519    5.79048          0
-2002          8         27    11.5799   0.050981    3.86855          0
-2002          8         28    12.2543    0.05395    4.19142          0
-2002          8         29    17.5387  0.0772156     6.5385          0
-2002          8         30    12.8583  0.0566101    4.67486          0
-2002          8         31      10.63     0.0468    4.04468          0
-2002          9          1    14.7922  0.0651249    6.42431          0
-2002          9          2    20.8421  0.0917604    8.57244          0
-2002          9          3    20.3288  0.0895012    8.56427          0
-2002          9          4    18.5382  0.0816185    7.67179          0
-2002          9          5    16.9415   0.074589    6.45466          0
-2002          9          6    12.8988  0.0567904     4.8859          0
-2002          9          7    12.2301  0.0538465    4.53709          0
-2002          9          8    15.0851  0.0664166    5.28338          0
-2002          9          9    9.21407   0.040568    3.41736          0
-2002          9         10    8.14382   0.035856    3.21035          0
-2002          9         11    4.11496  0.0181176    1.63271          0
-2002          9         12    17.3191  0.0762538    6.45584          0
-2002          9         13    20.8346  0.0917323    8.11644          0
-2002          9         14     9.6565  0.0425168    3.64974          0
-2002          9         15    18.3434  0.0807646    7.61603          0
